hcp_id,rep_id,call_date,call_type,duration_min
HCP0045,REP009,2025-03-17,In-person,29
HCP0045,REP009,2025-05-12,In-person,18
HCP0045,REP009,2025-06-16,Virtual,24
HCP0045,REP009,2025-06-23,Virtual,25
HCP0045,REP009,2025-06-30,In-person,19
HCP0045,REP009,2025-07-21,In-person,12
HCP0045,REP009,2025-08-11,In-person,20
HCP0045,REP009,2025-09-01,In-person,16
HCP0045,REP009,2025-10-13,In-person,12
HCP0045,REP009,2025-11-03,In-person,24
HCP0046,REP036,2025-01-06,In-person,15
HCP0046,REP036,2025-01-27,Virtual,26
HCP0046,REP036,2025-02-17,Speaker Program,16
HCP0046,REP036,2025-03-03,In-person,11
HCP0046,REP036,2025-03-10,In-person,25
HCP0046,REP036,2025-04-07,Virtual,25
HCP0046,REP036,2025-04-14,Virtual,27
HCP0046,REP036,2025-05-12,In-person,29
HCP0046,REP036,2025-06-23,Virtual,12
HCP0046,REP036,2025-07-07,In-person,24
HCP0046,REP036,2025-07-28,Speaker Program,22
HCP0046,REP036,2025-08-18,In-person,14
HCP0046,REP036,2025-09-01,In-person,24
HCP0046,REP036,2025-09-29,In-person,13
HCP0046,REP036,2025-10-20,In-person,10
HCP0047,REP023,2025-01-13,In-person,25
HCP0047,REP023,2025-01-27,Virtual,11
HCP0047,REP023,2025-03-03,Virtual,11
HCP0047,REP023,2025-05-12,In-person,25
HCP0047,REP023,2025-06-09,In-person,19
HCP0047,REP023,2025-06-23,In-person,29
HCP0047,REP023,2025-06-30,In-person,14
HCP0047,REP023,2025-07-14,Virtual,9
HCP0047,REP023,2025-07-21,In-person,8
HCP0047,REP023,2025-09-08,In-person,19
HCP0047,REP023,2025-10-13,Virtual,23
HCP0047,REP023,2025-11-10,Speaker Program,23
HCP0047,REP023,2025-11-24,In-person,25
HCP0047,REP023,2025-12-22,In-person,16
HCP0047,REP023,2025-12-29,Virtual,25
HCP0048,REP004,2025-02-17,Speaker Program,10
HCP0048,REP004,2025-03-17,In-person,19
HCP0048,REP004,2025-03-31,Virtual,28
HCP0048,REP004,2025-04-14,In-person,23
HCP0048,REP004,2025-04-21,In-person,16
HCP0048,REP004,2025-05-05,In-person,16
HCP0048,REP004,2025-07-28,Virtual,20
HCP0048,REP004,2025-08-04,In-person,25
HCP0048,REP004,2025-08-11,In-person,18
HCP0048,REP004,2025-08-18,In-person,21
HCP0048,REP004,2025-09-08,In-person,26
HCP0048,REP004,2025-09-29,In-person,11
HCP0048,REP004,2025-10-13,In-person,18
HCP0048,REP004,2025-10-27,In-person,25
HCP0048,REP004,2025-12-01,Virtual,18
HCP0048,REP004,2025-12-08,In-person,16
HCP0048,REP004,2025-12-15,Virtual,14
HCP0049,REP028,2025-01-13,In-person,8
HCP0049,REP028,2025-02-10,In-person,28
HCP0049,REP028,2025-04-21,Virtual,17
HCP0049,REP028,2025-07-28,Speaker Program,8
HCP0049,REP028,2025-09-08,In-person,25
HCP0049,REP028,2025-09-22,Speaker Program,24
HCP0049,REP028,2025-10-06,Virtual,27
HCP0049,REP028,2025-10-20,Virtual,29
HCP0050,REP030,2025-01-13,In-person,12
HCP0050,REP030,2025-01-27,Virtual,27
HCP0050,REP030,2025-02-03,Virtual,12
HCP0050,REP030,2025-02-17,Virtual,18
HCP0050,REP030,2025-03-03,Virtual,11
HCP0050,REP030,2025-03-24,In-person,9
HCP0050,REP030,2025-05-05,Virtual,10
HCP0050,REP030,2025-05-26,In-person,22
HCP0050,REP030,2025-07-14,Virtual,11
HCP0050,REP030,2025-08-04,In-person,14
HCP0050,REP030,2025-09-15,In-person,20
HCP0051,REP019,2025-02-10,In-person,26
HCP0051,REP019,2025-02-24,In-person,17
HCP0051,REP019,2025-03-03,Virtual,26
HCP0051,REP019,2025-04-28,In-person,9
HCP0051,REP019,2025-05-12,Virtual,13
HCP0051,REP019,2025-05-26,In-person,16
HCP0051,REP019,2025-06-23,In-person,12
HCP0051,REP019,2025-07-07,Virtual,14
HCP0051,REP019,2025-08-11,In-person,19
HCP0051,REP019,2025-08-18,Virtual,18
HCP0051,REP019,2025-08-25,In-person,22
HCP0051,REP019,2025-09-15,In-person,16
HCP0051,REP019,2025-09-22,In-person,29
HCP0051,REP019,2025-09-29,Virtual,29
HCP0051,REP019,2025-10-06,In-person,10
HCP0051,REP019,2025-10-20,Virtual,28
HCP0051,REP019,2025-11-24,Virtual,29
HCP0051,REP019,2025-12-08,In-person,21
HCP0051,REP019,2025-12-15,Virtual,10
HCP0052,REP022,2025-02-03,Virtual,26
HCP0052,REP022,2025-02-24,In-person,27
HCP0052,REP022,2025-03-10,Virtual,10
HCP0052,REP022,2025-04-07,Virtual,13
HCP0052,REP022,2025-06-02,In-person,23
HCP0052,REP022,2025-06-23,In-person,15
HCP0052,REP022,2025-08-18,Virtual,12
HCP0052,REP022,2025-09-15,Virtual,9
HCP0052,REP022,2025-10-06,In-person,23
HCP0052,REP022,2025-10-27,Virtual,23
HCP0052,REP022,2025-12-08,In-person,28
HCP0053,REP039,2025-02-03,In-person,23
HCP0053,REP039,2025-03-17,In-person,9
HCP0053,REP039,2025-03-24,Virtual,26
HCP0053,REP039,2025-04-07,Virtual,19
HCP0053,REP039,2025-06-02,In-person,16
HCP0053,REP039,2025-06-30,In-person,18
HCP0053,REP039,2025-07-07,In-person,26
HCP0053,REP039,2025-07-14,Virtual,22
HCP0053,REP039,2025-08-11,Speaker Program,9
HCP0053,REP039,2025-09-22,In-person,13
HCP0053,REP039,2025-10-27,In-person,13
HCP0053,REP039,2025-11-17,In-person,22
HCP0054,REP021,2025-01-06,Speaker Program,20
HCP0054,REP021,2025-02-03,In-person,19
HCP0054,REP021,2025-03-31,Virtual,27
HCP0054,REP021,2025-04-21,In-person,9
HCP0054,REP021,2025-05-12,In-person,22
HCP0054,REP021,2025-05-26,In-person,28
HCP0054,REP021,2025-06-02,In-person,9
HCP0054,REP021,2025-06-23,In-person,15
HCP0054,REP021,2025-07-07,Speaker Program,24
HCP0054,REP021,2025-07-14,In-person,21
HCP0054,REP021,2025-10-13,In-person,16
HCP0054,REP021,2025-10-27,In-person,17
HCP0054,REP021,2025-11-03,In-person,23
HCP0054,REP021,2025-11-24,In-person,14
HCP0054,REP021,2025-12-01,In-person,9
HCP0055,REP017,2025-01-27,In-person,17
HCP0055,REP017,2025-03-31,Virtual,15
HCP0055,REP017,2025-04-21,Virtual,16
HCP0055,REP017,2025-05-19,Virtual,10
HCP0055,REP017,2025-06-02,In-person,11
HCP0055,REP017,2025-06-09,Virtual,29
HCP0055,REP017,2025-06-16,Virtual,16
HCP0055,REP017,2025-07-28,In-person,18
HCP0055,REP017,2025-08-04,In-person,12
HCP0055,REP017,2025-09-01,In-person,20
HCP0055,REP017,2025-09-15,Speaker Program,21
HCP0055,REP017,2025-09-29,In-person,8
HCP0055,REP017,2025-10-06,Speaker Program,20
HCP0055,REP017,2025-10-13,Virtual,15
HCP0055,REP017,2025-10-20,In-person,17
HCP0055,REP017,2025-11-17,In-person,14
HCP0055,REP017,2025-12-01,In-person,29
HCP0055,REP017,2025-12-08,In-person,17
HCP0055,REP017,2025-12-22,In-person,23
HCP0056,REP022,2025-01-06,In-person,14
HCP0056,REP022,2025-01-20,Virtual,27
HCP0056,REP022,2025-02-10,In-person,10
HCP0056,REP022,2025-02-17,In-person,11
HCP0056,REP022,2025-04-07,In-person,28
HCP0056,REP022,2025-04-28,Speaker Program,8
HCP0056,REP022,2025-05-05,Virtual,23
HCP0056,REP022,2025-05-19,In-person,24
HCP0056,REP022,2025-06-16,Speaker Program,24
HCP0056,REP022,2025-06-23,In-person,20
HCP0056,REP022,2025-07-14,Virtual,27
HCP0056,REP022,2025-07-28,Speaker Program,10
HCP0056,REP022,2025-08-11,In-person,22
HCP0056,REP022,2025-08-18,In-person,19
HCP0056,REP022,2025-09-08,Speaker Program,21
HCP0056,REP022,2025-09-29,Virtual,18
HCP0056,REP022,2025-10-13,Virtual,26
HCP0056,REP022,2025-11-03,In-person,19
HCP0056,REP022,2025-11-10,In-person,12
HCP0056,REP022,2025-11-17,Speaker Program,22
HCP0056,REP022,2025-12-22,In-person,10
HCP0057,REP033,2025-01-06,In-person,12
HCP0057,REP033,2025-01-13,In-person,28
HCP0057,REP033,2025-01-27,In-person,17
HCP0057,REP033,2025-02-10,Virtual,15
HCP0057,REP033,2025-03-17,In-person,29
HCP0057,REP033,2025-03-24,In-person,14
HCP0057,REP033,2025-03-31,Virtual,18
HCP0057,REP033,2025-04-14,In-person,13
HCP0057,REP033,2025-04-21,In-person,29
HCP0057,REP033,2025-04-28,Virtual,15
HCP0057,REP033,2025-05-05,In-person,25
HCP0057,REP033,2025-05-12,Virtual,8
HCP0057,REP033,2025-06-16,In-person,9
HCP0057,REP033,2025-07-14,In-person,15
HCP0057,REP033,2025-08-18,In-person,18
HCP0057,REP033,2025-08-25,In-person,19
HCP0057,REP033,2025-09-01,Virtual,9
HCP0057,REP033,2025-09-15,In-person,11
HCP0057,REP033,2025-09-22,Virtual,29
HCP0057,REP033,2025-09-29,Virtual,9
HCP0057,REP033,2025-10-13,Virtual,11
HCP0057,REP033,2025-10-20,In-person,14
HCP0057,REP033,2025-11-03,In-person,26
HCP0057,REP033,2025-12-08,In-person,14
HCP0057,REP033,2025-12-15,In-person,26
HCP0058,REP031,2025-01-06,Virtual,29
HCP0058,REP031,2025-01-13,In-person,12
HCP0058,REP031,2025-01-27,Virtual,14
HCP0058,REP031,2025-02-03,In-person,27
HCP0058,REP031,2025-03-03,Virtual,29
HCP0058,REP031,2025-03-10,In-person,21
HCP0058,REP031,2025-03-24,In-person,20
HCP0058,REP031,2025-03-31,Virtual,24
HCP0058,REP031,2025-04-14,In-person,19
HCP0058,REP031,2025-04-28,Virtual,23
HCP0058,REP031,2025-05-05,Virtual,20
HCP0058,REP031,2025-08-18,Virtual,15
HCP0058,REP031,2025-09-01,In-person,17
HCP0058,REP031,2025-10-06,Virtual,17
HCP0058,REP031,2025-10-20,In-person,24
HCP0058,REP031,2025-11-10,In-person,17
HCP0058,REP031,2025-11-24,In-person,16
HCP0058,REP031,2025-12-01,In-person,10
HCP0058,REP031,2025-12-22,In-person,25
HCP0059,REP008,2025-01-06,In-person,15
HCP0059,REP008,2025-04-07,Virtual,23
HCP0059,REP008,2025-04-14,In-person,19
HCP0059,REP008,2025-05-26,Virtual,18
HCP0059,REP008,2025-07-07,In-person,17
HCP0059,REP008,2025-07-21,Virtual,17
HCP0059,REP008,2025-08-04,In-person,14
HCP0059,REP008,2025-10-13,Virtual,29
HCP0059,REP008,2025-11-03,In-person,15
HCP0059,REP008,2025-12-22,In-person,22
HCP0059,REP008,2025-12-29,In-person,11
HCP0060,REP010,2025-01-20,Virtual,23
HCP0060,REP010,2025-02-03,In-person,20
HCP0060,REP010,2025-02-10,Virtual,19
HCP0060,REP010,2025-02-24,In-person,28
HCP0060,REP010,2025-03-03,In-person,25
HCP0060,REP010,2025-03-10,In-person,14
HCP0060,REP010,2025-04-21,In-person,17
HCP0060,REP010,2025-05-26,In-person,21
HCP0060,REP010,2025-06-16,In-person,9
HCP0060,REP010,2025-07-14,In-person,28
HCP0060,REP010,2025-07-28,Virtual,28
HCP0060,REP010,2025-08-11,Virtual,18
HCP0060,REP010,2025-09-08,In-person,29
HCP0060,REP010,2025-09-22,Speaker Program,13
HCP0060,REP010,2025-09-29,Speaker Program,21
HCP0060,REP010,2025-11-10,In-person,19
HCP0060,REP010,2025-12-08,In-person,23
HCP0061,REP036,2025-01-06,In-person,22
HCP0061,REP036,2025-04-07,In-person,10
HCP0061,REP036,2025-04-28,Virtual,23
HCP0061,REP036,2025-06-16,In-person,11
HCP0061,REP036,2025-07-28,Virtual,29
HCP0061,REP036,2025-09-22,In-person,29
HCP0061,REP036,2025-10-27,Virtual,16
HCP0061,REP036,2025-11-24,In-person,12
HCP0062,REP003,2025-01-06,Speaker Program,19
HCP0062,REP003,2025-01-13,In-person,27
HCP0062,REP003,2025-02-03,In-person,25
HCP0062,REP003,2025-02-17,In-person,12
HCP0062,REP003,2025-02-24,In-person,19
HCP0062,REP003,2025-03-31,Virtual,20
HCP0062,REP003,2025-04-07,In-person,29
HCP0062,REP003,2025-04-14,In-person,29
HCP0062,REP003,2025-05-12,In-person,12
HCP0062,REP003,2025-05-19,In-person,23
HCP0062,REP003,2025-05-26,Virtual,13
HCP0062,REP003,2025-06-02,Virtual,25
HCP0062,REP003,2025-06-16,Virtual,17
HCP0062,REP003,2025-07-07,In-person,19
HCP0062,REP003,2025-07-28,In-person,16
HCP0062,REP003,2025-08-04,In-person,20
HCP0062,REP003,2025-08-18,Virtual,19
HCP0062,REP003,2025-09-29,In-person,13
HCP0062,REP003,2025-11-03,Virtual,17
HCP0062,REP003,2025-11-10,In-person,8
HCP0062,REP003,2025-11-24,Virtual,21
HCP0063,REP039,2025-01-06,In-person,8
HCP0063,REP039,2025-01-20,In-person,16
HCP0063,REP039,2025-02-03,Virtual,20
HCP0063,REP039,2025-02-17,Virtual,21
HCP0063,REP039,2025-03-31,In-person,21
HCP0063,REP039,2025-04-07,Virtual,8
HCP0063,REP039,2025-04-28,In-person,28
HCP0063,REP039,2025-05-12,In-person,20
HCP0063,REP039,2025-05-19,In-person,28
HCP0063,REP039,2025-06-23,In-person,15
HCP0063,REP039,2025-07-07,Speaker Program,11
HCP0063,REP039,2025-07-28,Virtual,8
HCP0063,REP039,2025-08-18,Virtual,26
HCP0063,REP039,2025-09-08,Virtual,21
HCP0063,REP039,2025-10-06,Virtual,20
HCP0063,REP039,2025-11-17,Speaker Program,26
HCP0063,REP039,2025-12-15,Virtual,19
HCP0064,REP034,2025-01-13,In-person,13
HCP0064,REP034,2025-01-27,In-person,27
HCP0064,REP034,2025-02-03,In-person,13
HCP0064,REP034,2025-03-10,Virtual,20
HCP0064,REP034,2025-03-24,In-person,8
HCP0064,REP034,2025-04-07,Virtual,13
HCP0064,REP034,2025-05-05,Virtual,29
HCP0064,REP034,2025-06-02,Virtual,16
HCP0064,REP034,2025-07-07,In-person,14
HCP0064,REP034,2025-07-14,In-person,22
HCP0064,REP034,2025-08-04,Speaker Program,18
HCP0064,REP034,2025-08-11,In-person,14
HCP0064,REP034,2025-08-18,In-person,20
HCP0064,REP034,2025-09-29,Virtual,11
HCP0064,REP034,2025-10-06,In-person,19
HCP0064,REP034,2025-10-13,In-person,23
HCP0064,REP034,2025-10-20,In-person,26
HCP0064,REP034,2025-10-27,In-person,27
HCP0065,REP034,2025-01-13,In-person,13
HCP0065,REP034,2025-02-10,Virtual,27
HCP0065,REP034,2025-02-24,In-person,18
HCP0065,REP034,2025-03-17,In-person,11
HCP0065,REP034,2025-03-31,In-person,26
HCP0065,REP034,2025-04-07,In-person,25
HCP0065,REP034,2025-05-05,In-person,11
HCP0065,REP034,2025-05-26,Speaker Program,10
HCP0065,REP034,2025-06-23,Virtual,26
HCP0065,REP034,2025-08-11,In-person,9
HCP0065,REP034,2025-09-08,In-person,26
HCP0065,REP034,2025-09-15,In-person,20
HCP0065,REP034,2025-09-29,In-person,27
HCP0065,REP034,2025-10-06,In-person,15
HCP0065,REP034,2025-10-13,In-person,18
HCP0065,REP034,2025-11-17,In-person,19
HCP0066,REP005,2025-01-27,In-person,28
HCP0066,REP005,2025-02-03,Virtual,12
HCP0066,REP005,2025-02-24,In-person,10
HCP0066,REP005,2025-03-24,In-person,23
HCP0066,REP005,2025-04-14,In-person,13
HCP0066,REP005,2025-04-28,In-person,12
HCP0066,REP005,2025-05-05,In-person,25
HCP0066,REP005,2025-05-26,In-person,8
HCP0066,REP005,2025-07-21,Virtual,10
HCP0066,REP005,2025-08-04,In-person,14
HCP0066,REP005,2025-08-18,Virtual,22
HCP0066,REP005,2025-09-22,Speaker Program,11
HCP0066,REP005,2025-10-27,In-person,12
HCP0066,REP005,2025-12-01,Virtual,9
HCP0066,REP005,2025-12-08,Virtual,14
HCP0066,REP005,2025-12-15,Virtual,26
HCP0066,REP005,2025-12-22,Virtual,11
HCP0067,REP019,2025-01-06,Virtual,26
HCP0067,REP019,2025-01-13,In-person,20
HCP0067,REP019,2025-02-17,In-person,13
HCP0067,REP019,2025-02-24,In-person,20
HCP0067,REP019,2025-03-03,In-person,9
HCP0067,REP019,2025-04-14,In-person,13
HCP0067,REP019,2025-04-21,Virtual,9
HCP0067,REP019,2025-06-09,In-person,29
HCP0067,REP019,2025-07-21,In-person,11
HCP0067,REP019,2025-09-01,In-person,10
HCP0067,REP019,2025-09-22,Virtual,16
HCP0067,REP019,2025-10-06,In-person,25
HCP0067,REP019,2025-10-20,Virtual,24
HCP0067,REP019,2025-11-10,Virtual,25
HCP0067,REP019,2025-11-24,Virtual,20
HCP0067,REP019,2025-12-01,Virtual,22
HCP0067,REP019,2025-12-29,In-person,17
HCP0068,REP016,2025-03-24,In-person,25
HCP0068,REP016,2025-05-12,In-person,17
HCP0068,REP016,2025-05-26,In-person,14
HCP0068,REP016,2025-06-09,In-person,19
HCP0068,REP016,2025-11-03,Speaker Program,27
HCP0068,REP016,2025-12-22,In-person,24
HCP0069,REP029,2025-01-06,In-person,28
HCP0069,REP029,2025-01-27,In-person,17
HCP0069,REP029,2025-02-03,Virtual,11
HCP0069,REP029,2025-02-10,Virtual,12
HCP0069,REP029,2025-03-24,In-person,25
HCP0069,REP029,2025-03-31,In-person,22
HCP0069,REP029,2025-04-14,Virtual,11
HCP0069,REP029,2025-04-21,In-person,20
HCP0069,REP029,2025-04-28,In-person,24
HCP0069,REP029,2025-05-12,Virtual,9
HCP0069,REP029,2025-06-09,Virtual,9
HCP0069,REP029,2025-06-30,In-person,20
HCP0069,REP029,2025-07-14,In-person,29
HCP0069,REP029,2025-07-28,In-person,20
HCP0069,REP029,2025-08-11,In-person,11
HCP0069,REP029,2025-08-25,In-person,28
HCP0069,REP029,2025-09-15,In-person,23
HCP0069,REP029,2025-10-13,In-person,15
HCP0069,REP029,2025-11-24,In-person,18
HCP0069,REP029,2025-12-22,Virtual,24
HCP0069,REP029,2025-12-29,Virtual,10
HCP0070,REP032,2025-02-17,In-person,29
HCP0070,REP032,2025-02-24,In-person,27
HCP0070,REP032,2025-04-21,In-person,20
HCP0070,REP032,2025-07-14,In-person,19
HCP0070,REP032,2025-07-21,In-person,16
HCP0070,REP032,2025-09-15,In-person,15
HCP0070,REP032,2025-09-29,In-person,15
HCP0071,REP017,2025-04-14,Virtual,17
HCP0071,REP017,2025-04-21,Virtual,12
HCP0071,REP017,2025-06-02,In-person,11
HCP0071,REP017,2025-07-07,In-person,9
HCP0071,REP017,2025-07-21,Virtual,22
HCP0071,REP017,2025-09-22,Virtual,15
HCP0071,REP017,2025-11-24,In-person,17
HCP0071,REP017,2025-12-22,Virtual,24
HCP0071,REP017,2025-12-29,In-person,9
HCP0072,REP016,2025-01-20,In-person,23
HCP0072,REP016,2025-02-17,Virtual,12
HCP0072,REP016,2025-02-24,In-person,23
HCP0072,REP016,2025-03-17,In-person,26
HCP0072,REP016,2025-05-05,In-person,8
HCP0072,REP016,2025-06-16,In-person,27
HCP0072,REP016,2025-08-11,In-person,17
HCP0072,REP016,2025-09-22,In-person,9
HCP0072,REP016,2025-10-27,In-person,25
HCP0072,REP016,2025-11-10,In-person,20
HCP0072,REP016,2025-12-08,Speaker Program,8
HCP0072,REP016,2025-12-29,In-person,25
HCP0073,REP026,2025-01-27,In-person,29
HCP0073,REP026,2025-02-03,In-person,13
HCP0073,REP026,2025-02-24,In-person,14
HCP0073,REP026,2025-03-03,Virtual,14
HCP0073,REP026,2025-03-17,In-person,10
HCP0073,REP026,2025-04-21,In-person,18
HCP0073,REP026,2025-05-12,In-person,15
HCP0073,REP026,2025-05-19,Speaker Program,25
HCP0073,REP026,2025-06-09,In-person,23
HCP0073,REP026,2025-06-30,In-person,14
HCP0073,REP026,2025-08-25,In-person,28
HCP0073,REP026,2025-09-01,In-person,17
HCP0073,REP026,2025-09-08,In-person,27
HCP0073,REP026,2025-09-15,In-person,21
HCP0073,REP026,2025-10-06,In-person,18
HCP0073,REP026,2025-10-13,In-person,11
HCP0073,REP026,2025-10-20,Virtual,11
HCP0073,REP026,2025-11-03,Speaker Program,22
HCP0073,REP026,2025-12-08,In-person,29
HCP0073,REP026,2025-12-22,In-person,17
HCP0074,REP036,2025-03-24,In-person,11
HCP0074,REP036,2025-03-31,In-person,22
HCP0074,REP036,2025-04-14,In-person,13
HCP0074,REP036,2025-05-26,Virtual,29
HCP0074,REP036,2025-06-23,Virtual,13
HCP0074,REP036,2025-06-30,In-person,8
HCP0074,REP036,2025-08-04,In-person,11
HCP0074,REP036,2025-08-11,In-person,20
HCP0074,REP036,2025-08-18,Virtual,27
HCP0074,REP036,2025-09-08,In-person,24
HCP0074,REP036,2025-09-29,In-person,24
HCP0074,REP036,2025-11-10,In-person,21
HCP0074,REP036,2025-12-08,In-person,21
HCP0075,REP031,2025-07-21,Virtual,23
HCP0075,REP031,2025-08-11,In-person,20
HCP0075,REP031,2025-09-15,In-person,16
HCP0075,REP031,2025-09-22,Virtual,27
HCP0075,REP031,2025-10-06,In-person,18
HCP0076,REP018,2025-01-20,In-person,13
HCP0076,REP018,2025-02-03,In-person,22
HCP0076,REP018,2025-08-11,In-person,16
HCP0076,REP018,2025-09-08,Virtual,26
HCP0076,REP018,2025-11-17,Virtual,11
HCP0077,REP039,2025-02-10,Speaker Program,20
HCP0077,REP039,2025-03-31,In-person,15
HCP0077,REP039,2025-04-07,In-person,22
HCP0077,REP039,2025-04-14,In-person,29
HCP0077,REP039,2025-04-28,In-person,24
HCP0077,REP039,2025-05-12,In-person,22
HCP0077,REP039,2025-06-16,Virtual,9
HCP0077,REP039,2025-07-14,In-person,13
HCP0077,REP039,2025-07-28,In-person,12
HCP0077,REP039,2025-08-11,Virtual,10
HCP0077,REP039,2025-08-18,In-person,15
HCP0077,REP039,2025-08-25,Virtual,28
HCP0077,REP039,2025-09-22,In-person,21
HCP0077,REP039,2025-09-29,Virtual,20
HCP0077,REP039,2025-11-03,In-person,19
HCP0077,REP039,2025-11-24,In-person,16
HCP0077,REP039,2025-12-08,In-person,11
HCP0077,REP039,2025-12-15,In-person,13
HCP0078,REP005,2025-01-06,Virtual,22
HCP0078,REP005,2025-02-17,In-person,20
HCP0078,REP005,2025-02-24,In-person,13
HCP0078,REP005,2025-03-10,In-person,22
HCP0078,REP005,2025-04-07,In-person,27
HCP0078,REP005,2025-04-21,In-person,12
HCP0078,REP005,2025-04-28,In-person,21
HCP0078,REP005,2025-05-12,Virtual,22
HCP0078,REP005,2025-05-26,In-person,27
HCP0078,REP005,2025-06-30,In-person,13
HCP0078,REP005,2025-07-28,Virtual,13
HCP0078,REP005,2025-08-04,Virtual,21
HCP0078,REP005,2025-08-18,In-person,10
HCP0078,REP005,2025-08-25,Virtual,21
HCP0078,REP005,2025-09-01,Virtual,12
HCP0078,REP005,2025-09-22,Virtual,10
HCP0078,REP005,2025-09-29,Virtual,14
HCP0078,REP005,2025-10-13,In-person,15
HCP0078,REP005,2025-10-20,Virtual,18
HCP0078,REP005,2025-10-27,In-person,26
HCP0078,REP005,2025-11-03,In-person,11
HCP0078,REP005,2025-11-10,Virtual,25
HCP0078,REP005,2025-12-08,In-person,12
HCP0079,REP016,2025-01-27,In-person,14
HCP0079,REP016,2025-02-03,In-person,19
HCP0079,REP016,2025-05-19,In-person,20
HCP0079,REP016,2025-06-09,In-person,23
HCP0079,REP016,2025-06-30,Virtual,16
HCP0079,REP016,2025-07-07,Virtual,19
HCP0079,REP016,2025-12-08,In-person,12
HCP0080,REP026,2025-01-06,In-person,26
HCP0080,REP026,2025-02-24,In-person,23
HCP0080,REP026,2025-03-03,In-person,21
HCP0080,REP026,2025-03-10,In-person,14
HCP0080,REP026,2025-04-07,Virtual,24
HCP0080,REP026,2025-04-21,In-person,26
HCP0080,REP026,2025-04-28,Virtual,8
HCP0080,REP026,2025-05-19,In-person,18
HCP0080,REP026,2025-06-02,Virtual,14
HCP0080,REP026,2025-06-30,Virtual,26
HCP0080,REP026,2025-07-07,In-person,27
HCP0080,REP026,2025-08-11,In-person,17
HCP0080,REP026,2025-09-22,In-person,26
HCP0080,REP026,2025-09-29,Virtual,22
HCP0080,REP026,2025-10-06,In-person,11
HCP0080,REP026,2025-10-13,In-person,10
HCP0080,REP026,2025-10-27,In-person,23
HCP0080,REP026,2025-11-03,Speaker Program,24
HCP0080,REP026,2025-12-22,In-person,16
HCP0081,REP002,2025-01-06,In-person,26
HCP0081,REP002,2025-01-13,Speaker Program,9
HCP0081,REP002,2025-01-27,In-person,11
HCP0081,REP002,2025-02-03,Speaker Program,22
HCP0081,REP002,2025-02-10,In-person,18
HCP0081,REP002,2025-02-17,In-person,24
HCP0081,REP002,2025-04-07,In-person,10
HCP0081,REP002,2025-07-07,Virtual,24
HCP0081,REP002,2025-07-28,Virtual,18
HCP0081,REP002,2025-08-04,In-person,15
HCP0081,REP002,2025-08-11,In-person,14
HCP0081,REP002,2025-09-29,Virtual,11
HCP0081,REP002,2025-10-06,In-person,15
HCP0081,REP002,2025-11-10,In-person,27
HCP0081,REP002,2025-12-01,Speaker Program,28
HCP0082,REP010,2025-01-13,In-person,25
HCP0082,REP010,2025-02-24,In-person,17
HCP0082,REP010,2025-03-31,In-person,27
HCP0082,REP010,2025-04-21,In-person,8
HCP0082,REP010,2025-05-19,Virtual,8
HCP0082,REP010,2025-05-26,In-person,23
HCP0082,REP010,2025-06-02,In-person,28
HCP0082,REP010,2025-07-14,In-person,26
HCP0082,REP010,2025-08-25,In-person,23
HCP0082,REP010,2025-09-08,Virtual,8
HCP0082,REP010,2025-09-29,Virtual,13
HCP0082,REP010,2025-10-27,In-person,17
HCP0082,REP010,2025-11-03,In-person,10
HCP0082,REP010,2025-11-24,In-person,21
HCP0082,REP010,2025-12-15,Virtual,28
HCP0083,REP028,2025-01-20,In-person,14
HCP0083,REP028,2025-02-03,Speaker Program,18
HCP0083,REP028,2025-02-10,Virtual,29
HCP0083,REP028,2025-02-24,In-person,22
HCP0083,REP028,2025-03-03,In-person,10
HCP0083,REP028,2025-03-10,In-person,8
HCP0083,REP028,2025-03-31,In-person,28
HCP0083,REP028,2025-05-05,Virtual,12
HCP0083,REP028,2025-05-19,Virtual,9
HCP0083,REP028,2025-05-26,In-person,13
HCP0083,REP028,2025-06-16,In-person,17
HCP0083,REP028,2025-06-23,In-person,21
HCP0083,REP028,2025-06-30,In-person,27
HCP0083,REP028,2025-07-07,Virtual,19
HCP0083,REP028,2025-07-21,In-person,26
