hcp_id,month,rx_volume
HCP0273,2025-12-01,67.3
HCP0274,2025-01-01,583.9
HCP0274,2025-02-01,629.7
HCP0274,2025-03-01,583.1
HCP0274,2025-04-01,593.1
HCP0274,2025-05-01,601.0
HCP0274,2025-06-01,529.7
HCP0274,2025-07-01,466.8
HCP0274,2025-08-01,545.1
HCP0274,2025-09-01,480.4
HCP0274,2025-10-01,522.9
HCP0274,2025-11-01,480.6
HCP0274,2025-12-01,601.3
HCP0275,2025-01-01,273.5
HCP0275,2025-02-01,246.6
HCP0275,2025-03-01,290.5
HCP0275,2025-04-01,282.3
HCP0275,2025-05-01,261.8
HCP0275,2025-06-01,249.5
HCP0275,2025-07-01,271.0
HCP0275,2025-08-01,226.2
HCP0275,2025-09-01,243.5
HCP0275,2025-10-01,279.1
HCP0275,2025-11-01,224.0
HCP0275,2025-12-01,251.7
HCP0276,2025-01-01,340.8
HCP0276,2025-02-01,466.4
HCP0276,2025-03-01,432.8
HCP0276,2025-04-01,461.8
HCP0276,2025-05-01,378.6
HCP0276,2025-06-01,525.0
HCP0276,2025-07-01,366.7
HCP0276,2025-08-01,433.7
HCP0276,2025-09-01,403.2
HCP0276,2025-10-01,356.8
HCP0276,2025-11-01,432.7
HCP0276,2025-12-01,410.3
HCP0277,2025-01-01,341.4
HCP0277,2025-02-01,346.7
HCP0277,2025-03-01,448.1
HCP0277,2025-04-01,414.2
HCP0277,2025-05-01,398.7
HCP0277,2025-06-01,389.9
HCP0277,2025-07-01,368.9
HCP0277,2025-08-01,392.2
HCP0277,2025-09-01,369.3
HCP0277,2025-10-01,390.5
HCP0277,2025-11-01,388.6
HCP0277,2025-12-01,368.5
HCP0278,2025-01-01,171.9
HCP0278,2025-02-01,126.9
HCP0278,2025-03-01,150.1
HCP0278,2025-04-01,154.2
HCP0278,2025-05-01,177.2
HCP0278,2025-06-01,162.0
HCP0278,2025-07-01,158.2
HCP0278,2025-08-01,164.3
HCP0278,2025-09-01,139.7
HCP0278,2025-10-01,165.1
HCP0278,2025-11-01,152.2
HCP0278,2025-12-01,130.5
HCP0279,2025-01-01,57.6
HCP0279,2025-02-01,66.7
HCP0279,2025-03-01,74.9
HCP0279,2025-04-01,63.7
HCP0279,2025-05-01,67.3
HCP0279,2025-06-01,75.1
HCP0279,2025-07-01,63.7
HCP0279,2025-08-01,75.0
HCP0279,2025-09-01,65.7
HCP0279,2025-10-01,67.6
HCP0279,2025-11-01,59.7
HCP0279,2025-12-01,64.7
HCP0280,2025-01-01,123.6
HCP0280,2025-02-01,119.5
HCP0280,2025-03-01,110.6
HCP0280,2025-04-01,132.7
HCP0280,2025-05-01,135.3
HCP0280,2025-06-01,108.9
HCP0280,2025-07-01,102.5
HCP0280,2025-08-01,108.6
HCP0280,2025-09-01,100.4
HCP0280,2025-10-01,90.2
HCP0280,2025-11-01,114.3
HCP0280,2025-12-01,93.6
HCP0281,2025-01-01,10.3
HCP0281,2025-02-01,11.7
HCP0281,2025-03-01,11.0
HCP0281,2025-04-01,10.8
HCP0281,2025-05-01,11.3
HCP0281,2025-06-01,10.1
HCP0281,2025-07-01,9.9
HCP0281,2025-08-01,9.9
HCP0281,2025-09-01,10.0
HCP0281,2025-10-01,8.7
HCP0281,2025-11-01,8.9
HCP0281,2025-12-01,9.9
HCP0282,2025-01-01,140.2
HCP0282,2025-02-01,155.6
HCP0282,2025-03-01,126.2
HCP0282,2025-04-01,134.3
HCP0282,2025-05-01,135.4
HCP0282,2025-06-01,118.5
HCP0282,2025-07-01,118.6
HCP0282,2025-08-01,106.0
HCP0282,2025-09-01,128.4
HCP0282,2025-10-01,115.9
HCP0282,2025-11-01,139.8
HCP0282,2025-12-01,134.9
HCP0283,2025-01-01,489.2
HCP0283,2025-02-01,447.9
HCP0283,2025-03-01,509.4
HCP0283,2025-04-01,466.8
HCP0283,2025-05-01,518.3
HCP0283,2025-06-01,529.5
HCP0283,2025-07-01,431.1
HCP0283,2025-08-01,421.8
HCP0283,2025-09-01,507.6
HCP0283,2025-10-01,530.3
HCP0283,2025-11-01,436.1
HCP0283,2025-12-01,426.0
HCP0284,2025-01-01,85.9
HCP0284,2025-02-01,91.8
HCP0284,2025-03-01,90.5
HCP0284,2025-04-01,86.6
HCP0284,2025-05-01,88.2
HCP0284,2025-06-01,78.7
HCP0284,2025-07-01,84.8
HCP0284,2025-08-01,86.6
HCP0284,2025-09-01,79.7
HCP0284,2025-10-01,93.7
HCP0284,2025-11-01,81.4
HCP0284,2025-12-01,86.6
HCP0285,2025-01-01,275.9
HCP0285,2025-02-01,324.6
HCP0285,2025-03-01,264.4
HCP0285,2025-04-01,298.6
HCP0285,2025-05-01,268.9
HCP0285,2025-06-01,238.9
HCP0285,2025-07-01,266.5
HCP0285,2025-08-01,262.2
HCP0285,2025-09-01,303.7
HCP0285,2025-10-01,252.3
HCP0285,2025-11-01,230.0
HCP0285,2025-12-01,232.9
HCP0286,2025-01-01,185.6
HCP0286,2025-02-01,187.8
HCP0286,2025-03-01,184.8
HCP0286,2025-04-01,174.9
HCP0286,2025-05-01,187.8
HCP0286,2025-06-01,147.9
HCP0286,2025-07-01,137.7
HCP0286,2025-08-01,142.3
HCP0286,2025-09-01,177.1
HCP0286,2025-10-01,187.0
HCP0286,2025-11-01,155.6
HCP0286,2025-12-01,165.9
HCP0287,2025-01-01,363.8
HCP0287,2025-02-01,340.8
HCP0287,2025-03-01,368.4
HCP0287,2025-04-01,338.6
HCP0287,2025-05-01,304.5
HCP0287,2025-06-01,368.2
HCP0287,2025-07-01,291.8
HCP0287,2025-08-01,363.6
HCP0287,2025-09-01,319.3
HCP0287,2025-10-01,322.6
HCP0287,2025-11-01,283.4
HCP0287,2025-12-01,339.0
HCP0288,2025-01-01,232.4
HCP0288,2025-02-01,233.7
HCP0288,2025-03-01,204.7
HCP0288,2025-04-01,242.9
HCP0288,2025-05-01,251.1
HCP0288,2025-06-01,178.7
HCP0288,2025-07-01,202.0
HCP0288,2025-08-01,213.3
HCP0288,2025-09-01,233.0
HCP0288,2025-10-01,231.0
HCP0288,2025-11-01,210.9
HCP0288,2025-12-01,226.1
HCP0289,2025-01-01,100.4
HCP0289,2025-02-01,90.2
HCP0289,2025-03-01,100.6
HCP0289,2025-04-01,101.4
HCP0289,2025-05-01,94.2
HCP0289,2025-06-01,86.2
HCP0289,2025-07-01,84.0
HCP0289,2025-08-01,84.3
HCP0289,2025-09-01,88.3
HCP0289,2025-10-01,79.0
HCP0289,2025-11-01,77.5
HCP0289,2025-12-01,80.7
HCP0290,2025-01-01,702.2
HCP0290,2025-02-01,620.7
HCP0290,2025-03-01,551.2
HCP0290,2025-04-01,520.0
HCP0290,2025-05-01,556.4
HCP0290,2025-06-01,576.4
HCP0290,2025-07-01,570.2
HCP0290,2025-08-01,480.9
HCP0290,2025-09-01,473.6
HCP0290,2025-10-01,624.4
HCP0290,2025-11-01,586.2
HCP0290,2025-12-01,561.6
HCP0291,2025-01-01,218.0
HCP0291,2025-02-01,249.1
HCP0291,2025-03-01,244.2
HCP0291,2025-04-01,202.4
HCP0291,2025-05-01,199.2
HCP0291,2025-06-01,203.0
HCP0291,2025-07-01,215.1
HCP0291,2025-08-01,169.9
HCP0291,2025-09-01,187.6
HCP0291,2025-10-01,204.8
HCP0291,2025-11-01,213.0
HCP0291,2025-12-01,196.6
HCP0292,2025-01-01,686.8
HCP0292,2025-02-01,737.0
HCP0292,2025-03-01,719.6
HCP0292,2025-04-01,662.3
HCP0292,2025-05-01,799.1
HCP0292,2025-06-01,730.6
HCP0292,2025-07-01,748.2
HCP0292,2025-08-01,729.6
HCP0292,2025-09-01,678.3
HCP0292,2025-10-01,617.2
HCP0292,2025-11-01,651.1
HCP0292,2025-12-01,618.0
HCP0293,2025-01-01,72.6
HCP0293,2025-02-01,71.1
HCP0293,2025-03-01,78.4
HCP0293,2025-04-01,67.7
HCP0293,2025-05-01,80.0
HCP0293,2025-06-01,74.5
HCP0293,2025-07-01,74.7
HCP0293,2025-08-01,70.9
HCP0293,2025-09-01,71.4
HCP0293,2025-10-01,64.9
HCP0293,2025-11-01,63.9
HCP0293,2025-12-01,70.1
HCP0294,2025-01-01,137.5
HCP0294,2025-02-01,168.1
HCP0294,2025-03-01,147.5
HCP0294,2025-04-01,167.6
HCP0294,2025-05-01,165.0
HCP0294,2025-06-01,158.7
HCP0294,2025-07-01,140.2
HCP0294,2025-08-01,136.2
HCP0294,2025-09-01,141.6
HCP0294,2025-10-01,137.7
HCP0294,2025-11-01,148.7
HCP0294,2025-12-01,151.3
HCP0295,2025-01-01,291.5
HCP0295,2025-02-01,299.7
HCP0295,2025-03-01,296.6
HCP0295,2025-04-01,255.0
HCP0295,2025-05-01,225.8
HCP0295,2025-06-01,250.4
HCP0295,2025-07-01,237.4
HCP0295,2025-08-01,238.4
HCP0295,2025-09-01,244.1
HCP0295,2025-10-01,251.0
HCP0295,2025-11-01,207.7
HCP0295,2025-12-01,272.3
HCP0296,2025-01-01,141.2
HCP0296,2025-02-01,119.1
HCP0296,2025-03-01,143.9
HCP0296,2025-04-01,126.5
HCP0296,2025-05-01,122.9
HCP0296,2025-06-01,122.3
HCP0296,2025-07-01,117.5
HCP0296,2025-08-01,113.7
HCP0296,2025-09-01,143.3
HCP0296,2025-10-01,128.5
HCP0296,2025-11-01,122.0
HCP0296,2025-12-01,141.7
HCP0297,2025-01-01,275.9
HCP0297,2025-02-01,341.6
HCP0297,2025-03-01,321.9
HCP0297,2025-04-01,346.2
HCP0297,2025-05-01,331.4
HCP0297,2025-06-01,322.3
HCP0297,2025-07-01,279.3
HCP0297,2025-08-01,293.6
HCP0297,2025-09-01,283.8
HCP0297,2025-10-01,297.6
HCP0297,2025-11-01,300.8
HCP0297,2025-12-01,340.5
HCP0298,2025-01-01,111.5
HCP0298,2025-02-01,83.2
HCP0298,2025-03-01,92.5
HCP0298,2025-04-01,107.1
HCP0298,2025-05-01,97.9
HCP0298,2025-06-01,90.6
HCP0298,2025-07-01,114.2
HCP0298,2025-08-01,105.8
HCP0298,2025-09-01,118.9
HCP0298,2025-10-01,115.1
HCP0298,2025-11-01,87.5
HCP0298,2025-12-01,99.9
HCP0299,2025-01-01,34.5
HCP0299,2025-02-01,40.6
HCP0299,2025-03-01,38.0
HCP0299,2025-04-01,38.8
HCP0299,2025-05-01,37.0
HCP0299,2025-06-01,33.1
HCP0299,2025-07-01,29.7
HCP0299,2025-08-01,36.6
HCP0299,2025-09-01,34.4
HCP0299,2025-10-01,35.0
HCP0299,2025-11-01,26.0
HCP0299,2025-12-01,33.3
HCP0300,2025-01-01,797.6
HCP0300,2025-02-01,653.4
HCP0300,2025-03-01,856.8
HCP0300,2025-04-01,741.7
HCP0300,2025-05-01,705.0
HCP0300,2025-06-01,700.6
HCP0300,2025-07-01,816.9
HCP0300,2025-08-01,837.8
HCP0300,2025-09-01,734.5
HCP0300,2025-10-01,836.9
HCP0300,2025-11-01,590.7
HCP0300,2025-12-01,705.8
HCP0301,2025-01-01,517.7
HCP0301,2025-02-01,470.1
HCP0301,2025-03-01,481.7
HCP0301,2025-04-01,472.3
HCP0301,2025-05-01,460.7
HCP0301,2025-06-01,481.0
HCP0301,2025-07-01,407.7
HCP0301,2025-08-01,520.5
HCP0301,2025-09-01,377.2
HCP0301,2025-10-01,496.5
HCP0301,2025-11-01,475.1
HCP0301,2025-12-01,441.1
HCP0302,2025-01-01,40.3
HCP0302,2025-02-01,45.3
HCP0302,2025-03-01,42.4
HCP0302,2025-04-01,34.0
HCP0302,2025-05-01,40.7
HCP0302,2025-06-01,35.2
HCP0302,2025-07-01,40.7
HCP0302,2025-08-01,40.0
HCP0302,2025-09-01,33.5
HCP0302,2025-10-01,31.0
HCP0302,2025-11-01,36.6
HCP0302,2025-12-01,37.7
HCP0303,2025-01-01,138.1
HCP0303,2025-02-01,162.1
HCP0303,2025-03-01,145.0
HCP0303,2025-04-01,141.6
HCP0303,2025-05-01,128.8
HCP0303,2025-06-01,133.2
HCP0303,2025-07-01,148.3
HCP0303,2025-08-01,144.6
HCP0303,2025-09-01,133.9
HCP0303,2025-10-01,127.1
HCP0303,2025-11-01,153.3
HCP0303,2025-12-01,164.9
HCP0304,2025-01-01,83.0
HCP0304,2025-02-01,77.0
HCP0304,2025-03-01,67.3
HCP0304,2025-04-01,89.9
HCP0304,2025-05-01,71.0
HCP0304,2025-06-01,68.1
HCP0304,2025-07-01,76.4
HCP0304,2025-08-01,68.1
HCP0304,2025-09-01,79.2
HCP0304,2025-10-01,77.5
HCP0304,2025-11-01,75.3
HCP0304,2025-12-01,65.5
HCP0305,2025-01-01,78.0
HCP0305,2025-02-01,83.0
HCP0305,2025-03-01,71.8
HCP0305,2025-04-01,77.3
HCP0305,2025-05-01,94.3
HCP0305,2025-06-01,82.1
HCP0305,2025-07-01,67.6
HCP0305,2025-08-01,58.1
HCP0305,2025-09-01,80.9
HCP0305,2025-10-01,81.1
HCP0305,2025-11-01,79.6
HCP0305,2025-12-01,74.0
HCP0306,2025-01-01,538.6
HCP0306,2025-02-01,522.7
HCP0306,2025-03-01,544.7
HCP0306,2025-04-01,496.1
HCP0306,2025-05-01,464.6
HCP0306,2025-06-01,495.3
HCP0306,2025-07-01,444.7
HCP0306,2025-08-01,483.7
HCP0306,2025-09-01,460.1
HCP0306,2025-10-01,575.9
HCP0306,2025-11-01,464.5
HCP0306,2025-12-01,484.7
HCP0307,2025-01-01,49.9
HCP0307,2025-02-01,53.7
HCP0307,2025-03-01,54.5
HCP0307,2025-04-01,53.9
HCP0307,2025-05-01,50.6
HCP0307,2025-06-01,48.0
HCP0307,2025-07-01,53.7
HCP0307,2025-08-01,56.2
HCP0307,2025-09-01,45.4
HCP0307,2025-10-01,50.3
HCP0307,2025-11-01,44.1
HCP0307,2025-12-01,49.1
HCP0308,2025-01-01,209.9
HCP0308,2025-02-01,202.3
HCP0308,2025-03-01,194.9
HCP0308,2025-04-01,171.2
HCP0308,2025-05-01,175.0
HCP0308,2025-06-01,169.6
HCP0308,2025-07-01,190.7
HCP0308,2025-08-01,186.8
HCP0308,2025-09-01,171.9
HCP0308,2025-10-01,181.5
HCP0308,2025-11-01,162.4
HCP0308,2025-12-01,181.6
HCP0309,2025-01-01,244.0
HCP0309,2025-02-01,258.3
HCP0309,2025-03-01,217.7
HCP0309,2025-04-01,266.1
HCP0309,2025-05-01,279.5
HCP0309,2025-06-01,194.8
HCP0309,2025-07-01,194.7
HCP0309,2025-08-01,237.6
HCP0309,2025-09-01,219.1
HCP0309,2025-10-01,198.9
HCP0309,2025-11-01,245.0
HCP0309,2025-12-01,205.1
HCP0310,2025-01-01,22.9
HCP0310,2025-02-01,20.0
HCP0310,2025-03-01,24.6
HCP0310,2025-04-01,24.0
HCP0310,2025-05-01,22.8
HCP0310,2025-06-01,22.0
HCP0310,2025-07-01,21.8
HCP0310,2025-08-01,20.3
HCP0310,2025-09-01,20.3
HCP0310,2025-10-01,22.0
HCP0310,2025-11-01,18.0
HCP0310,2025-12-01,24.6
HCP0311,2025-01-01,28.2
HCP0311,2025-02-01,34.3
HCP0311,2025-03-01,29.0
HCP0311,2025-04-01,28.3
HCP0311,2025-05-01,29.1
HCP0311,2025-06-01,24.4
HCP0311,2025-07-01,24.9
HCP0311,2025-08-01,26.3
HCP0311,2025-09-01,26.7
HCP0311,2025-10-01,28.0
HCP0311,2025-11-01,26.6
HCP0311,2025-12-01,30.2
HCP0312,2025-01-01,670.3
HCP0312,2025-02-01,933.7
HCP0312,2025-03-01,770.5
HCP0312,2025-04-01,860.7
HCP0312,2025-05-01,878.5
HCP0312,2025-06-01,722.2
HCP0312,2025-07-01,876.6
HCP0312,2025-08-01,793.5
HCP0312,2025-09-01,822.2
HCP0312,2025-10-01,730.1
HCP0312,2025-11-01,762.8
HCP0312,2025-12-01,736.4
HCP0313,2025-01-01,458.0
HCP0313,2025-02-01,514.4
HCP0313,2025-03-01,544.5
HCP0313,2025-04-01,547.9
HCP0313,2025-05-01,446.2
HCP0313,2025-06-01,469.5
HCP0313,2025-07-01,469.7
HCP0313,2025-08-01,357.6
HCP0313,2025-09-01,503.0
HCP0313,2025-10-01,443.3
HCP0313,2025-11-01,461.8
HCP0313,2025-12-01,527.8
HCP0314,2025-01-01,315.3
HCP0314,2025-02-01,324.4
HCP0314,2025-03-01,303.4
HCP0314,2025-04-01,346.3
HCP0314,2025-05-01,382.6
HCP0314,2025-06-01,285.7
HCP0314,2025-07-01,315.7
HCP0314,2025-08-01,342.0
HCP0314,2025-09-01,322.9
HCP0314,2025-10-01,316.5
HCP0314,2025-11-01,329.3
HCP0314,2025-12-01,393.4
HCP0315,2025-01-01,118.4
HCP0315,2025-02-01,122.4
HCP0315,2025-03-01,126.0
HCP0315,2025-04-01,101.5
HCP0315,2025-05-01,121.0
HCP0315,2025-06-01,101.4
HCP0315,2025-07-01,112.9
HCP0315,2025-08-01,119.7
HCP0315,2025-09-01,105.7
HCP0315,2025-10-01,119.5
HCP0315,2025-11-01,96.8
HCP0315,2025-12-01,117.6
HCP0316,2025-01-01,392.2
HCP0316,2025-02-01,306.4
HCP0316,2025-03-01,408.7
HCP0316,2025-04-01,297.4
HCP0316,2025-05-01,373.9
HCP0316,2025-06-01,416.3
HCP0316,2025-07-01,352.1
HCP0316,2025-08-01,362.4
HCP0316,2025-09-01,434.9
HCP0316,2025-10-01,354.9
HCP0316,2025-11-01,355.3
HCP0316,2025-12-01,434.6
HCP0317,2025-01-01,367.3
HCP0317,2025-02-01,402.1
HCP0317,2025-03-01,306.9
HCP0317,2025-04-01,295.4
HCP0317,2025-05-01,343.9
HCP0317,2025-06-01,347.2
HCP0317,2025-07-01,321.3
HCP0317,2025-08-01,322.8
HCP0317,2025-09-01,291.2
HCP0317,2025-10-01,342.8
HCP0317,2025-11-01,344.0
HCP0317,2025-12-01,290.2
HCP0318,2025-01-01,283.7
HCP0318,2025-02-01,312.5
HCP0318,2025-03-01,334.0
HCP0318,2025-04-01,292.8
HCP0318,2025-05-01,323.9
HCP0318,2025-06-01,313.4
HCP0318,2025-07-01,275.8
HCP0318,2025-08-01,295.6
HCP0318,2025-09-01,313.8
HCP0318,2025-10-01,314.9
HCP0318,2025-11-01,284.3
HCP0318,2025-12-01,328.3
HCP0319,2025-01-01,114.5
HCP0319,2025-02-01,143.3
HCP0319,2025-03-01,123.3
HCP0319,2025-04-01,125.2
HCP0319,2025-05-01,131.3
HCP0319,2025-06-01,115.4
HCP0319,2025-07-01,122.2
HCP0319,2025-08-01,98.5
HCP0319,2025-09-01,115.6
HCP0319,2025-10-01,103.7
HCP0319,2025-11-01,111.1
HCP0319,2025-12-01,127.1
HCP0320,2025-01-01,452.1
HCP0320,2025-02-01,429.1
HCP0320,2025-03-01,436.6
HCP0320,2025-04-01,408.9
HCP0320,2025-05-01,417.3
HCP0320,2025-06-01,391.3
HCP0320,2025-07-01,380.2
HCP0320,2025-08-01,357.2
HCP0320,2025-09-01,478.6
HCP0320,2025-10-01,439.4
HCP0320,2025-11-01,488.6
HCP0320,2025-12-01,470.2
HCP0321,2025-01-01,617.1
HCP0321,2025-02-01,486.1
HCP0321,2025-03-01,694.5
HCP0321,2025-04-01,705.9
HCP0321,2025-05-01,547.7
HCP0321,2025-06-01,638.1
HCP0321,2025-07-01,580.1
HCP0321,2025-08-01,559.2
HCP0321,2025-09-01,583.0
HCP0321,2025-10-01,606.2
HCP0321,2025-11-01,527.6
HCP0321,2025-12-01,658.2
HCP0322,2025-01-01,59.0
HCP0322,2025-02-01,70.6
HCP0322,2025-03-01,71.0
HCP0322,2025-04-01,64.8
HCP0322,2025-05-01,73.4
HCP0322,2025-06-01,56.9
HCP0322,2025-07-01,64.8
HCP0322,2025-08-01,63.3
HCP0322,2025-09-01,70.7
HCP0322,2025-10-01,65.6
HCP0322,2025-11-01,52.2
HCP0322,2025-12-01,64.5
HCP0323,2025-01-01,267.9
HCP0323,2025-02-01,238.3
HCP0323,2025-03-01,215.7
HCP0323,2025-04-01,234.2
HCP0323,2025-05-01,262.1
HCP0323,2025-06-01,221.1
HCP0323,2025-07-01,196.1
HCP0323,2025-08-01,206.2
HCP0323,2025-09-01,218.9
HCP0323,2025-10-01,234.3
HCP0323,2025-11-01,208.0
HCP0323,2025-12-01,237.8
HCP0324,2025-01-01,662.8
HCP0324,2025-02-01,511.1
HCP0324,2025-03-01,626.6
HCP0324,2025-04-01,593.1
HCP0324,2025-05-01,528.1
HCP0324,2025-06-01,635.1
HCP0324,2025-07-01,447.5
HCP0324,2025-08-01,483.5
HCP0324,2025-09-01,525.5
HCP0324,2025-10-01,493.3
HCP0324,2025-11-01,522.4
HCP0324,2025-12-01,483.1
HCP0325,2025-01-01,173.9
HCP0325,2025-02-01,155.6
HCP0325,2025-03-01,168.8
HCP0325,2025-04-01,170.0
HCP0325,2025-05-01,177.8
HCP0325,2025-06-01,145.5
HCP0325,2025-07-01,143.3
HCP0325,2025-08-01,165.2
HCP0325,2025-09-01,165.6
HCP0325,2025-10-01,145.1
HCP0325,2025-11-01,151.6
HCP0325,2025-12-01,159.6
HCP0326,2025-01-01,49.1
HCP0326,2025-02-01,50.9
HCP0326,2025-03-01,52.6
HCP0326,2025-04-01,56.1
HCP0326,2025-05-01,55.9
HCP0326,2025-06-01,46.7
HCP0326,2025-07-01,49.4
HCP0326,2025-08-01,45.5
HCP0326,2025-09-01,47.5
HCP0326,2025-10-01,48.7
HCP0326,2025-11-01,52.9
HCP0326,2025-12-01,49.8
HCP0327,2025-01-01,41.2
HCP0327,2025-02-01,35.6
HCP0327,2025-03-01,35.6
HCP0327,2025-04-01,39.6
HCP0327,2025-05-01,48.5
HCP0327,2025-06-01,33.6
HCP0327,2025-07-01,38.3
HCP0327,2025-08-01,36.9
HCP0327,2025-09-01,36.9
HCP0327,2025-10-01,32.6
HCP0327,2025-11-01,36.5
HCP0327,2025-12-01,34.6
HCP0328,2025-01-01,52.3
HCP0328,2025-02-01,53.6
HCP0328,2025-03-01,53.6
HCP0328,2025-04-01,44.3
HCP0328,2025-05-01,52.5
HCP0328,2025-06-01,45.1
HCP0328,2025-07-01,51.5
HCP0328,2025-08-01,48.3
HCP0328,2025-09-01,38.8
HCP0328,2025-10-01,40.8
HCP0328,2025-11-01,56.5
HCP0328,2025-12-01,46.8
HCP0329,2025-01-01,174.0
HCP0329,2025-02-01,168.6
HCP0329,2025-03-01,177.4
HCP0329,2025-04-01,182.2
HCP0329,2025-05-01,150.1
HCP0329,2025-06-01,160.9
HCP0329,2025-07-01,135.9
HCP0329,2025-08-01,153.4
HCP0329,2025-09-01,133.5
HCP0329,2025-10-01,161.2
HCP0329,2025-11-01,141.9
HCP0329,2025-12-01,163.4
HCP0330,2025-01-01,604.9
HCP0330,2025-02-01,703.3
HCP0330,2025-03-01,721.3
HCP0330,2025-04-01,687.9
HCP0330,2025-05-01,592.1
HCP0330,2025-06-01,713.6
HCP0330,2025-07-01,639.5
HCP0330,2025-08-01,569.7
HCP0330,2025-09-01,603.6
HCP0330,2025-10-01,667.7
HCP0330,2025-11-01,567.8
HCP0330,2025-12-01,581.0
HCP0331,2025-01-01,451.3
HCP0331,2025-02-01,428.6
HCP0331,2025-03-01,508.8
HCP0331,2025-04-01,491.3
HCP0331,2025-05-01,462.3
HCP0331,2025-06-01,435.8
HCP0331,2025-07-01,483.8
HCP0331,2025-08-01,419.8
HCP0331,2025-09-01,427.5
HCP0331,2025-10-01,469.1
HCP0331,2025-11-01,494.5
HCP0331,2025-12-01,458.1
HCP0332,2025-01-01,524.6
HCP0332,2025-02-01,476.3
HCP0332,2025-03-01,493.7
HCP0332,2025-04-01,471.5
HCP0332,2025-05-01,444.4
HCP0332,2025-06-01,413.0
HCP0332,2025-07-01,531.4
HCP0332,2025-08-01,393.1
HCP0332,2025-09-01,473.9
HCP0332,2025-10-01,494.1
HCP0332,2025-11-01,417.1
HCP0332,2025-12-01,482.3
HCP0333,2025-01-01,86.8
HCP0333,2025-02-01,88.3
HCP0333,2025-03-01,74.5
HCP0333,2025-04-01,78.3
HCP0333,2025-05-01,87.5
HCP0333,2025-06-01,67.3
HCP0333,2025-07-01,63.4
HCP0333,2025-08-01,74.7
HCP0333,2025-09-01,70.3
HCP0333,2025-10-01,77.7
HCP0333,2025-11-01,73.7
HCP0333,2025-12-01,85.2
HCP0334,2025-01-01,206.4
HCP0334,2025-02-01,194.9
HCP0334,2025-03-01,173.1
HCP0334,2025-04-01,208.4
HCP0334,2025-05-01,169.7
HCP0334,2025-06-01,165.8
HCP0334,2025-07-01,190.7
HCP0334,2025-08-01,160.5
HCP0334,2025-09-01,164.9
HCP0334,2025-10-01,182.3
HCP0334,2025-11-01,193.0
HCP0334,2025-12-01,193.0
HCP0335,2025-01-01,104.1
HCP0335,2025-02-01,95.9
HCP0335,2025-03-01,89.8
HCP0335,2025-04-01,89.2
HCP0335,2025-05-01,96.8
HCP0335,2025-06-01,92.1
HCP0335,2025-07-01,109.1
HCP0335,2025-08-01,93.9
HCP0335,2025-09-01,73.9
HCP0335,2025-10-01,94.2
HCP0335,2025-11-01,88.2
HCP0335,2025-12-01,85.3
HCP0336,2025-01-01,320.0
HCP0336,2025-02-01,312.4
HCP0336,2025-03-01,338.0
HCP0336,2025-04-01,278.1
HCP0336,2025-05-01,348.1
HCP0336,2025-06-01,326.1
HCP0336,2025-07-01,259.8
HCP0336,2025-08-01,342.3
HCP0336,2025-09-01,294.3
HCP0336,2025-10-01,268.0
HCP0336,2025-11-01,275.8
HCP0336,2025-12-01,214.2
HCP0337,2025-01-01,18.7
HCP0337,2025-02-01,16.5
HCP0337,2025-03-01,17.7
HCP0337,2025-04-01,18.3
HCP0337,2025-05-01,15.9
HCP0337,2025-06-01,17.4
HCP0337,2025-07-01,15.6
HCP0337,2025-08-01,13.9
HCP0337,2025-09-01,15.9
HCP0337,2025-10-01,15.2
HCP0337,2025-11-01,13.7
HCP0337,2025-12-01,15.0
HCP0338,2025-01-01,257.9
HCP0338,2025-02-01,268.4
HCP0338,2025-03-01,296.8
HCP0338,2025-04-01,283.4
HCP0338,2025-05-01,256.9
HCP0338,2025-06-01,234.3
HCP0338,2025-07-01,231.5
HCP0338,2025-08-01,245.8
HCP0338,2025-09-01,248.3
HCP0338,2025-10-01,254.0
HCP0338,2025-11-01,233.0
HCP0338,2025-12-01,246.2
HCP0339,2025-01-01,144.8
HCP0339,2025-02-01,135.0
HCP0339,2025-03-01,160.8
HCP0339,2025-04-01,145.5
HCP0339,2025-05-01,163.5
HCP0339,2025-06-01,136.7
HCP0339,2025-07-01,139.9
HCP0339,2025-08-01,149.6
HCP0339,2025-09-01,126.9
HCP0339,2025-10-01,140.8
HCP0339,2025-11-01,146.2
HCP0339,2025-12-01,164.6
HCP0340,2025-01-01,154.4
HCP0340,2025-02-01,137.3
HCP0340,2025-03-01,142.6
HCP0340,2025-04-01,135.8
HCP0340,2025-05-01,132.2
HCP0340,2025-06-01,136.4
HCP0340,2025-07-01,132.1
HCP0340,2025-08-01,116.9
HCP0340,2025-09-01,116.5
HCP0340,2025-10-01,124.9
HCP0340,2025-11-01,142.4
HCP0340,2025-12-01,131.5
HCP0341,2025-01-01,82.2
HCP0341,2025-02-01,104.9
HCP0341,2025-03-01,87.4
HCP0341,2025-04-01,95.8
HCP0341,2025-05-01,99.5
HCP0341,2025-06-01,100.3
HCP0341,2025-07-01,94.3
HCP0341,2025-08-01,79.1
HCP0341,2025-09-01,75.1
HCP0341,2025-10-01,83.8
HCP0341,2025-11-01,94.9
HCP0341,2025-12-01,101.6
HCP0342,2025-01-01,511.0
HCP0342,2025-02-01,403.4
HCP0342,2025-03-01,491.3
HCP0342,2025-04-01,494.5
HCP0342,2025-05-01,465.7
